CWE,Language,Query id,Query name
CWE-290,JavaScript/TypeScript,js/user-controlled-bypass-more-sources,User-controlled bypass of security check with additional heuristic sources
CWE-290,Ruby,rb/user-controlled-bypass,User-controlled bypass of security check
CWE-295,C/C++,cpp/certificate-result-conflation,Certificate result conflation
CWE-295,C/C++,cpp/certificate-not-checked,Certificate not checked
CWE-295,C/C++,cpp/curl-disabled-ssl,Disabled certifcate verification
CWE-295,Go,go/disabled-certificate-check,Disabled TLS certificate check
CWE-295,Java/Kotlin,java/android/missing-certificate-pinning,Android missing certificate pinning
CWE-295,Java/Kotlin,java/improper-webview-certificate-validation,AndroidWebViewthat accepts all certificates
CWE-295,Java/Kotlin,java/insecure-trustmanager,TrustManagerthat accepts all certificates
CWE-295,Java/Kotlin,java/insecure-smtp-ssl,Insecure JavaMail SSL Configuration
CWE-295,Java/Kotlin,java/unsafe-hostname-verification,Unsafe hostname verification
CWE-295,Java/Kotlin,java/jxbrowser/disabled-certificate-validation,JxBrowser with disabled certificate validation
CWE-295,Java/Kotlin,java/ignored-hostname-verification,Ignored result of hostname verification
CWE-295,Java/Kotlin,java/insecure-ldaps-endpoint,Insecure LDAPS Endpoint Configuration
CWE-295,Java/Kotlin,java/disabled-certificate-revocation-checking,Disabled certificate revocation checking
CWE-295,JavaScript/TypeScript,js/disabling-certificate-validation,Disabling certificate validation
CWE-295,Python,py/paramiko-missing-host-key-validation,Accepting unknown SSH host keys when using Paramiko
CWE-295,Python,py/request-without-cert-validation,Request without certificate validation
CWE-295,Ruby,rb/request-without-cert-validation,Request without certificate validation
CWE-297,Java/Kotlin,java/insecure-smtp-ssl,Insecure JavaMail SSL Configuration
CWE-297,Java/Kotlin,java/unsafe-hostname-verification,Unsafe hostname verification
CWE-297,Java/Kotlin,java/ignored-hostname-verification,Ignored result of hostname verification
CWE-297,Java/Kotlin,java/insecure-ldaps-endpoint,Insecure LDAPS Endpoint Configuration
CWE-297,JavaScript/TypeScript,js/disabling-certificate-validation,Disabling certificate validation
CWE-299,Java/Kotlin,java/disabled-certificate-revocation-checking,Disabled certificate revocation checking
CWE-300,Java/Kotlin,java/maven/non-https-url,Failure to use HTTPS or SFTP URL in Maven artifact upload/download
CWE-300,JavaScript/TypeScript,js/insecure-dependency,Dependency download using unencrypted communication channel
CWE-300,Ruby,rb/insecure-dependency,Dependency download using unencrypted communication channel
CWE-307,JavaScript/TypeScript,js/missing-rate-limiting,Missing rate limiting
CWE-311,GitHub Actions,actions/excessive-secrets-exposure,Excessive Secrets Exposure
CWE-311,GitHub Actions,actions/secrets-in-artifacts,Storage of sensitive information in GitHub Actions artifact
CWE-311,GitHub Actions,actions/unmasked-secret-exposure,Unmasked Secret Exposure
CWE-311,C/C++,cpp/cleartext-storage-buffer,Cleartext storage of sensitive information in buffer
CWE-311,C/C++,cpp/cleartext-storage-file,Cleartext storage of sensitive information in file
CWE-311,C/C++,cpp/cleartext-transmission,Cleartext transmission of sensitive information
CWE-311,C/C++,cpp/cleartext-storage-database,Cleartext storage of sensitive information in an SQLite database
CWE-311,C/C++,cpp/non-https-url,Failure to use HTTPS URLs
CWE-311,C#,cs/password-in-configuration,Password in configuration file
CWE-311,C#,cs/cleartext-storage-of-sensitive-information,Clear text storage of sensitive information
CWE-311,C#,cs/web/requiressl-not-set,'requireSSL' attribute is not set to true
CWE-311,C#,cs/web/cookie-secure-not-set,'Secure' attribute is not set to true
CWE-311,Go,go/clear-text-logging,Clear-text logging of sensitive information
CWE-311,Java/Kotlin,java/android/backup-enabled,Application backup allowed
CWE-311,Java/Kotlin,java/android/cleartext-storage-database,Cleartext storage of sensitive information using a local database on Android
CWE-311,Java/Kotlin,java/android/cleartext-storage-filesystem,Cleartext storage of sensitive information in the Android filesystem
CWE-311,Java/Kotlin,java/cleartext-storage-in-class,Cleartext storage of sensitive information using storable class
CWE-311,Java/Kotlin,java/cleartext-storage-in-cookie,Cleartext storage of sensitive information in cookie
CWE-311,Java/Kotlin,java/cleartext-storage-in-properties,Cleartext storage of sensitive information using 'Properties' class
CWE-311,Java/Kotlin,java/android/cleartext-storage-shared-prefs,Cleartext storage of sensitive information usingSharedPreferenceson Android
CWE-311,Java/Kotlin,java/non-https-url,Failure to use HTTPS URLs
CWE-311,Java/Kotlin,java/non-ssl-connection,Failure to use SSL
CWE-311,Java/Kotlin,java/non-ssl-socket-factory,Failure to use SSL socket factories
CWE-311,Java/Kotlin,java/insecure-basic-auth,Insecure basic authentication
CWE-311,Java/Kotlin,java/insecure-ldap-auth,Insecure LDAP authentication
CWE-311,Java/Kotlin,java/insecure-cookie,Failure to use secure cookies
CWE-311,Java/Kotlin,java/maven/non-https-url,Failure to use HTTPS or SFTP URL in Maven artifact upload/download
CWE-311,JavaScript/TypeScript,js/insecure-dependency,Dependency download using unencrypted communication channel
CWE-311,JavaScript/TypeScript,js/build-artifact-leak,Storage of sensitive information in build artifact
CWE-311,JavaScript/TypeScript,js/clear-text-logging,Clear-text logging of sensitive information
CWE-311,JavaScript/TypeScript,js/clear-text-storage-of-sensitive-data,Clear text storage of sensitive information
CWE-311,JavaScript/TypeScript,js/password-in-configuration-file,Password in configuration file
CWE-311,JavaScript/TypeScript,js/clear-text-cookie,Clear text transmission of sensitive cookie
CWE-311,Python,py/clear-text-logging-sensitive-data,Clear-text logging of sensitive information
CWE-311,Python,py/clear-text-storage-sensitive-data,Clear-text storage of sensitive information
CWE-311,Python,py/insecure-cookie,Failure to use secure cookies
CWE-311,Ruby,rb/insecure-dependency,Dependency download using unencrypted communication channel
CWE-311,Ruby,rb/clear-text-logging-sensitive-data,Clear-text logging of sensitive information
CWE-311,Ruby,rb/clear-text-storage-sensitive-data,Clear-text storage of sensitive information
CWE-311,Rust,rust/cleartext-transmission,Cleartext transmission of sensitive information
CWE-311,Rust,rust/cleartext-logging,Cleartext logging of sensitive information
CWE-311,Rust,rust/cleartext-storage-database,Cleartext storage of sensitive information in a database
CWE-311,Swift,swift/cleartext-storage-database,Cleartext storage of sensitive information in a local database
CWE-311,Swift,swift/cleartext-transmission,Cleartext transmission of sensitive information
CWE-311,Swift,swift/cleartext-logging,Cleartext logging of sensitive information
CWE-311,Swift,swift/cleartext-storage-preferences,Cleartext storage of sensitive information in an application preference store
CWE-312,GitHub Actions,actions/excessive-secrets-exposure,Excessive Secrets Exposure
CWE-312,GitHub Actions,actions/secrets-in-artifacts,Storage of sensitive information in GitHub Actions artifact
CWE-312,GitHub Actions,actions/unmasked-secret-exposure,Unmasked Secret Exposure
CWE-312,C/C++,cpp/cleartext-storage-buffer,Cleartext storage of sensitive information in buffer
CWE-312,C/C++,cpp/cleartext-storage-file,Cleartext storage of sensitive information in file
CWE-312,C/C++,cpp/cleartext-storage-database,Cleartext storage of sensitive information in an SQLite database
CWE-312,C#,cs/password-in-configuration,Password in configuration file
CWE-312,C#,cs/cleartext-storage-of-sensitive-information,Clear text storage of sensitive information
CWE-312,Go,go/clear-text-logging,Clear-text logging of sensitive information
CWE-312,Java/Kotlin,java/android/backup-enabled,Application backup allowed
CWE-312,Java/Kotlin,java/android/cleartext-storage-database,Cleartext storage of sensitive information using a local database on Android
CWE-312,Java/Kotlin,java/android/cleartext-storage-filesystem,Cleartext storage of sensitive information in the Android filesystem
CWE-312,Java/Kotlin,java/cleartext-storage-in-class,Cleartext storage of sensitive information using storable class
CWE-312,Java/Kotlin,java/cleartext-storage-in-cookie,Cleartext storage of sensitive information in cookie
CWE-312,Java/Kotlin,java/cleartext-storage-in-properties,Cleartext storage of sensitive information using 'Properties' class
CWE-312,Java/Kotlin,java/android/cleartext-storage-shared-prefs,Cleartext storage of sensitive information usingSharedPreferenceson Android
CWE-312,JavaScript/TypeScript,js/build-artifact-leak,Storage of sensitive information in build artifact
CWE-312,JavaScript/TypeScript,js/clear-text-logging,Clear-text logging of sensitive information
CWE-312,JavaScript/TypeScript,js/clear-text-storage-of-sensitive-data,Clear text storage of sensitive information
CWE-312,JavaScript/TypeScript,js/password-in-configuration-file,Password in configuration file
CWE-312,JavaScript/TypeScript,js/clear-text-cookie,Clear text transmission of sensitive cookie
CWE-312,Python,py/clear-text-logging-sensitive-data,Clear-text logging of sensitive information
CWE-312,Python,py/clear-text-storage-sensitive-data,Clear-text storage of sensitive information
CWE-312,Ruby,rb/clear-text-logging-sensitive-data,Clear-text logging of sensitive information
CWE-312,Ruby,rb/clear-text-storage-sensitive-data,Clear-text storage of sensitive information
CWE-312,Rust,rust/cleartext-logging,Cleartext logging of sensitive information
CWE-312,Rust,rust/cleartext-storage-database,Cleartext storage of sensitive information in a database
CWE-312,Swift,swift/cleartext-storage-database,Cleartext storage of sensitive information in a local database
CWE-312,Swift,swift/cleartext-logging,Cleartext logging of sensitive information
CWE-312,Swift,swift/cleartext-storage-preferences,Cleartext storage of sensitive information in an application preference store
CWE-313,C/C++,cpp/cleartext-storage-file,Cleartext storage of sensitive information in file
CWE-313,C/C++,cpp/cleartext-storage-database,Cleartext storage of sensitive information in an SQLite database
CWE-313,C#,cs/password-in-configuration,Password in configuration file
CWE-313,Java/Kotlin,java/cleartext-storage-in-properties,Cleartext storage of sensitive information using 'Properties' class
CWE-313,JavaScript/TypeScript,js/password-in-configuration-file,Password in configuration file
CWE-315,C#,cs/cleartext-storage-of-sensitive-information,Clear text storage of sensitive information
CWE-315,Go,go/clear-text-logging,Clear-text logging of sensitive information
CWE-315,Java/Kotlin,java/cleartext-storage-in-cookie,Cleartext storage of sensitive information in cookie
CWE-315,JavaScript/TypeScript,js/build-artifact-leak,Storage of sensitive information in build artifact
CWE-315,JavaScript/TypeScript,js/clear-text-storage-of-sensitive-data,Clear text storage of sensitive information
CWE-315,Python,py/clear-text-storage-sensitive-data,Clear-text storage of sensitive information
CWE-319,C/C++,cpp/cleartext-transmission,Cleartext transmission of sensitive information
CWE-319,C/C++,cpp/non-https-url,Failure to use HTTPS URLs
CWE-319,C#,cs/web/requiressl-not-set,'requireSSL' attribute is not set to true
CWE-319,C#,cs/web/cookie-secure-not-set,'Secure' attribute is not set to true
CWE-319,Java/Kotlin,java/non-https-url,Failure to use HTTPS URLs
CWE-319,Java/Kotlin,java/non-ssl-connection,Failure to use SSL
CWE-319,Java/Kotlin,java/non-ssl-socket-factory,Failure to use SSL socket factories
CWE-319,Java/Kotlin,java/insecure-basic-auth,Insecure basic authentication
CWE-319,Java/Kotlin,java/insecure-ldap-auth,Insecure LDAP authentication
CWE-319,Java/Kotlin,java/maven/non-https-url,Failure to use HTTPS or SFTP URL in Maven artifact upload/download
CWE-319,JavaScript/TypeScript,js/insecure-dependency,Dependency download using unencrypted communication channel
CWE-319,JavaScript/TypeScript,js/clear-text-cookie,Clear text transmission of sensitive cookie
CWE-319,Ruby,rb/insecure-dependency,Dependency download using unencrypted communication channel
CWE-319,Rust,rust/cleartext-transmission,Cleartext transmission of sensitive information
CWE-319,Swift,swift/cleartext-transmission,Cleartext transmission of sensitive information
CWE-321,C#,cs/hard-coded-symmetric-encryption-key,Hard-coded symmetric encryption key
CWE-321,C#,cs/hardcoded-connection-string-credentials,Hard-coded connection string with credentials
CWE-321,C#,cs/hardcoded-credentials,Hard-coded credentials
CWE-321,Go,go/hardcoded-credentials,Hard-coded credentials
CWE-321,Go,go/parse-jwt-with-hardcoded-key,Decoding JWT with hardcoded key
CWE-321,JavaScript/TypeScript,js/hardcoded-credentials,Hard-coded credentials
CWE-321,Python,py/hardcoded-credentials,Hard-coded credentials
CWE-321,Ruby,rb/hardcoded-credentials,Hard-coded credentials
CWE-321,Rust,rust/hard-coded-cryptographic-value,Hard-coded cryptographic value
CWE-321,Swift,swift/hardcoded-key,Hard-coded encryption key
CWE-322,Go,go/insecure-hostkeycallback,Use of insecure HostKeyCallback implementation
CWE-326,C/C++,cpp/boost/tls-settings-misconfiguration,boost::asio TLS settings misconfiguration
CWE-326,C/C++,cpp/insufficient-key-size,Use of a cryptographic algorithm with insufficient key size
CWE-326,C/C++,cpp/unknown-asymmetric-key-gen-size,Unknown key generation key size
CWE-326,C/C++,cpp/weak-asymmetric-key-gen-size,Weak asymmetric key generation key size (< 2048 bits)
